text,split
재판이 문제가 아니라 제대로된 처벌을 받아야지  미성년자라 해서 약한 처벌을 내린다면 똑같은 미성년 피해자는 얼마나 억울하겠냐  ,train
골프 같이 친게 남편의 사건과 공모했다는 증거야 뭐야? 왜 이름이 비난받지?,train
이넘은 자신은 비판할 줄 오르고 남 물고 늘어지는 것만 하네   중국과의 경제규모를 따져보고 막말을 해라   다 외교관계가 있는 거지   유치원생 수준의 말은 누구나 할 수 있다   정부에서 중국과 등져서 삼성 등 우리기업 망하면 책임질거냐????? 도리도리,train
저 많은 침수차는 어디로가는걸까?,train
국방장관 국방차관 함참의장 참모총장 모두다 경질!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,train
20대인데 페미 일베 메갈 이런거에 관심없어서 뭔말인지 모르겠음;; 그러고 보면 나만 왕따같음  ,train
독도가너의땅이라고책에싫은것보다뭘힌나은데 놀라가슴에발끈햇네,train
이게 헤프닝으로 끝나야 아는형님에서 빚 드립을 칠수있는데 구라였으면좋겟다 이름형님 화이팅 ㅠ,train
디저트까지 야~무~지게 먹어야징,train
이름 은 몃만배더 국위선양 했는데 왜 군면제 안시켜주는데? 그에비해 야구 국가대표팀이 국위선양 한거 한번 따져보자 너무 형평성이 안맞는거 아니냐? 형평성이 맞아야 하지않냐? 이러니 국민들이 면제 반대하는거 아니냐,train
여자 배구 대표팀 최고!!!! 4강신화 완전 대박 박수를 보냅니다,train
당신이 아프간 사람 한사람이라도 당신 집에서 델구 먹여살릴수 있다면 그 말에 찬성한다 ,train
죽겠는데 세금만 더 뜯어가고 ~ 죽겠네 진짜,train
고작 네마리!이러면 나가린데 다른데는 몇천명 착해졌다는 말도 있던데 아무튼 많이 많이 OOO,train
칼둥이들아 오늘도 터키 응원하면서 보고 있었지?ㅋㅋ 배 아프겠노ㅋㅋ 평생 돌아오지 마~,train
이름의 조선출병? 당시 조선인구의 1/3~1/4이 줄어들정도로 백성들 수백만명이 직간접적으로 죽었는데 출병이라니 대단하다  미국의 히로시마 나가사끼 원폭투하는 미국의 일본 딱밤놓기냐?,train
누가모르니기득권 이익줄이는수밬에 그런데 그게 되냐구,train
야당과야당 대권후보들에게 경고합니다!만약 대표가 나이가 어리다고 얕잡아 보다간 모두 골로갈수 있으니 각성하기 바랍니다!,train
공공시설  공원에서 술 담배 하면 안된다~!!!벌금 5백만원으로 해서 못하게 해야한다 ,train
체액 이 아니라 정액 헐,train
그래도 나라를위해서 일하실분은 이름님 꼭 대통령되셔서 지켜주세요 믿습니다,train
가해학생들 무기징역 사회와 격리시켜야될 인간들,train
담당 공무원 이름 공개해라 ,train
근데 이름 작가 작품은 항상 후반부는 쳐진다ㅠㅠ,train
북한군은 10년 여자도 군대간다 우리는 꼴랑1년6개월 ㅜㅜ 군복무기간 연장해야 된다,train
쟈들은 반성하는 척 잘못한척은 해도 진심 반성과 후회는 안 한다  할거라 착각하지 마라 판사야! 사람 바꿔쓰는거 아니란 말이 괜히 나온거 아니다   걍 쟈들은 각각 감경없는 징역 15년씩은 최소 때리고 최종심이 나오면 교육부에 판결문보내서 의무적으로 애들한테 학교폭력사례교육 시켜야한다 ,train
정치적이아니 죄를 짓고 지가 끌어안은 검찰이 구형에서 사법부의 판단이 나왔는데 국가 기관의 법원의 판결에도 이름와 이름는 승복을 못하겠다는건가  정말 이너태도로 무슨 국가지도자가 되려나,train
서울랜드는 리프트아래 그물망있어서 다행,train
국힘 지방쪽 의원들은 싹다 했을것 같은데 조사 발표봐야지,train
인종차별은 No!!근데 중국이 원망스럽긴해요~ㅜㅠ,train
이름은 평범한 기독교신자입니다 제발 그만 괴롭히고 이름 목사님도 항상 응원합니다^^,train
검찰개혁에 초석을 놓은 조국은 영웅이 맞고  이름 의사도 영웅~~,train
산 밑에서 시작안하고 베이스캠프를 4천미터 넘어서 설치할거면  아예 7천미터 쯤에 설치하면 안되나요?,train
9500대 결정되겠네,train
복잡하게 만들지 말고 한일관계는 다음정부에 맡겨주세요 ,train
젊은표 뺏어오기 위하여별짓 다하지만 그러다가 아마도큰코다친다 ,train
국민 배당금 18세 이상 전 국민에게 150만원 지급하여 국민이 기본 생계 때문에 자살하지 않도록 국가가 책임지게 하겠다는 정치인이 바로 허경영 이다,train
앗 이름 결혼 했었나요?ㅎㅎ 축하드려요^^,train
페미들이 원하는 세상,train
역도선수들은 인성좋은 사람들 많은거 같네ㅎ,train
일부러 안잡는거같아 정치에 써먹으려고,train
이름이 대통령이 된 이후 중국은 한국을 하인 취급하고 일본과 베트남도 한국을 무시하네?,train
감사합니다  덕분에 숨통이 튀어요,train
있지도 않은 백신을 예약하라고 하다니  ^^;;;;; 그저 웃지요 ,train
문교주의 자식들이 중국까지 진출했너~~!?,train
이름 (X) 이름 (O),train
이름은 문이름이다,train
정부의 안일하고도 무능한 행정력이 확진자를 증가 시켰다 국민의 안전불감증과 이기적인 마음이 확진자를 더 만든것 당분간 유흥업소 교회 실내체육시설 단체운동 학원등의 집합이 금지 되어야 한다 우리나라 국민성이 얼마나 한심한지 보여주고 있는 것,train
산불이 났는데 끌수도 없다니   지구가 많이 아픈게 느껴져서 진심으로 걱정이 됩니다  제가 살아갈 미래는 어떤 세상이 될지 무섭습니다  지금이라도 지구가 더이상 아프지 않게 어른들이 신경써 주셨으면 좋겟습니다 ,train
한국 선수단은 힘들겠지만  철수하는 것도 적극 검토하자  한국 선수들에게 국가는 그에 상응하는 포상을 하자!,train
안에 있는 감자칩은 다 먹었나? 버리면 너무 아까운데,train
이름 부회장의 사면을 촉구합니다!!!!,train
이름과ㆍ저사람 이름의 사람이다 표갈르려고 기어나온것인지 밝혀야한다,train
터널에 끝에서 짧고 굵게   이주     이주  이주    한게 일년이 넘었다  지긋지긋 하다  그놈에  이주   이주    이주    ,train
중국에서 메달 납품받았나보네,train
홈쇼핑 좀 안나오셨음 좋겠어요,train
왜 올림픽을 여름에 하나요?,train
무슨 가상적이야 주적이지,train
K-숟가락?? 문씨  닮아가나?,train
이름든 이름든 이름이든 뭔 상관여  언것들은 정치대표에 몸 던지고 승승장구 하는것들도 쌨다든디 이름를했든 안했든 지금은 그것이 아닌것여~사상과 정책만 맞아떨어지면 된다 이거여 잉  알것냐?,train
정부는 공정하게 작년 8 15집회에 준하여 대응해라!!,train
전 그냥 이름 땜에 봐요  ,train
갈수록 부모되기 힘들다 애들은 점점 영악해져서 부모를 찜쪄먹을려고하고 쪼끔한 자직들한테 질질 끌려다님 위아래도 없음 그저 귀한 자식만 있을뿐  ,train
거르지 못한다고 분명 전문가들이 얘기했는데 정말 불통 ,train
잘때 서서자야됨,train
어찌되었던 책임지고 사퇴하는 자세는 끝까지 버티기하는 정치권에서 참신함을 느낄수 있네요  중간에 어떤 핑게로 번복하는일이 없기를,train
안 쪽팔린가? 염치가없어  ,train
와이프  가 순하고 착하게 생겼네    ,train
참을인 세번이 간절한 요즘 세상입니다…,train
머리가나쁘네  ,train
이름 의원님 존경합니다  이름과 유변절자는 태생이 그런 놈들이오니 건들지 마세요  윤의원(대통령예비후보)님께서 말한다고 들어먹을 놈들도 아니고~ 국민들이 너무도 잘 알고있습니다  이름믈 입당시켜주는것이 아니였는데~ 태생이 그런 놈들~,train
중국은 저런게 언론에 띄우면 온마을 사람들 저집으로 가서 침대밑에 봉투 찾을라고 눈에 불을 키고 덤빌텐데,train
한국은 잘못된 페미니즘으로 인해 병들어가고 그 병을 더욱 확산시키는 곳이 여가부입니다  제발 세금낭비 하지말고 폐지하자,train
이름 개인이 결정할 문제는 아니다  거리두기 단계에 맞춰 진행한 것인데 그렇게 걱정이 되면 대구시가 거리두기를 조정했으면 될 문제였지  그래야 공연 무산에 따른 일도 해결이 되지 않겠나?,train
미래의 식량자원 중 일부입니다 지금부터 적응할 필요가 있지요,train
한국은 군수송기 떳다고 뉴스속보 나오던데 관련 외국인들 이슬람들 데려온다고 ㅋㅋ,train
815집회때 욕하던 인간 어디갔냐,train
전라도에서 표 얻을라는 생각은 학실히 버리고 시작 하기를,train
븍한에 현수막걸 용기는 없고  ,train
국회가 무슨 대학교 동아리도 아니고~~;; 나라 법을 입법하는 장소인데~~저런 분이 국회의원이 되셔서;;;참 나라 꼴이;;;,train
탈레반과 미국이 손잡으면 5호16국을 볼 수도  ,train
'무너뜨리다'가 뭐냐? 이름과 50대 노장 이름과의 경기는 둘 다 최고였다 ,train
꼭 다시만났으면 좋겠네요ㅜㅜ,train
그런데 군복무 중에 음원 발표하면  자작곡이 수록되어 있다면 음원 수익이 발생할텐데  군인 신분으로 영리활동 해도 되는것인가요? 궁금  ,train
이름이 말년은 말년인가 봐요 서슬퍼런 초창기 였으면 우리 이름 꼬리 내리고 조문 안 받겠습니다 했을텐데  하기야 재판 하느라 피 같은 생 돈 쓰고 있는데 우리 이름 외면했나 우리 통은 외면 하고도 남으실분 그러다 사식 못받아 드셔요 이름*님,train
방사능도 나올듯,train
할사람은 하고 안할사람은 안하면된다 ,train
나라면 일단 단계부터 올리고 3~4일 후에 진정되면 다시 낮추겠네   ,train
영국이  백신 맞고  With  코로나  인거 모름? 언제까지  사람들 못모이게 할꺼냐 2020년에 입학한 전문대생들은  학교 한번 못 가보고  내년에 졸업이다!!!!!,train
동선도 공개해주세요! 그래야 무서워서 안나간다고요  ,train
우울한 이 상황 속에서 큰 위로가 되고 있는 대표팀  이름씨가 외치는 \코리아화이팅\에 저도 힘 내봅니다 ,train
성차별이지 남자만 군대가는것도 성차별이자나,train
해남군에서 이러면 라켓소년단 괜찮을까요? ㅎㅎ,train
코로나 종식이 가능 합니다 그것도 국산 코로나 치료제로 가능합니다  그동안 조그마한 언론들이 실퍠했다는 보도가 오보라고 합니다 대형 언론사예서 제작한 유튜브에서 세계최고의 약효라고 합니다  정부는 의도적으로 약의 출시를 늧추고 있습니다  집회 걱정할 필요가 없으니  보시고 판단하세요  3일만 먹으면 코로나 잡는다고 합니다  링크,train
맞는말하네정말로,train
지들은 홰외 나간다고 미리 백신 맞고  해외 파병 나간 장병들은 백신을 안 맞혔다고? 니들은 생각이란 걸 하긴 하냐?,train
옥탑방 무시 하지마라 수많은 로맨스커플이 생긴곳이다 ,train
기본소득이니 지원금이니 이따위에 돈 쓰지 말고 환경보호에 이돈들을 써라 환경 파괴되면 사람들 다죽는다잔아 우리 자식들이 겪어야할 일들이잖아 정신차려라 정치권들은 특히 복지복지로 표살려는 그따구 정책은 그만해라,train
자유다 이슬람 국가권은 검은색 딱 붙는 기능성 옷 입더라 저건 시대 착오적인 결정인듯  하지만 육상경기로 왜 연결되냐… 남자도 육상경기 짧은 바지에 딱 붙는옷 입는다  소수점 이하의 단축을 위해  최대의 효율을 위하여 입는건데 마구잡이로 싸잡어 넣지 말아라,train
교사님들 아이들의 안전을 와면하지 말아주세요,train
선택적 분노를 하는 자들이 왜 이리 많은 것인가? 역사를 뒤로 좀 더 돌려 보던가  앞으로 좀 더 당겨 보던가 역사의 뒤안길에는 항상 영광도 아픔도 함께 존재하는 것이다  이름과 이름이 죽창을 들자고 하니 멋 도 모르고 함께 집어 드는 어리석은 자는 되지 말자!,train
부동산 투기 문제의 핵심이 왜 이름 인가? LH의 광명 투기건들의 의혹은 해소됬다고 보나? 최근 2~3년의 거래 건들은 외면한 채  결국 전 정권에 촛점을 맞추려는 의도 아닌가? 여권 인사중에는 이름 선생  이름 선생에 대한 문제 제기는 안 하고 조용한 지 ------- 결국  남이 하면 투기이고 내가 하면 투자/노후 준비가 되는 ------ 결론은 항상 내로남불!,train
갈때 가더라도 내부자정보 이용한 부당이득 의혹에 대해 보고하고 가야지,train
이름은 초대 왜 안함?,train
